movieId,title,genres,director
m3596,Screwed (2000),['Comedy'],a0438989
m3597,Whipped (2000),['Comedy'],a0169680
m3598,Hamlet (2000),['Drama'],a0021899
m3599,Anchors Aweigh (1945),"['Comedy', 'Musical']",a0360253
m3600,Blue Hawaii (1961),"['Comedy', 'Musical']",
m3601,"Castaway Cowboy, The (1974)","['Comedy', 'Western']",
m3602,G. I. Blues (1960),['Musical'],
m3603,"Gay Deceivers, The (1969)",['Comedy'],
m3604,Gypsy (1962),['Musical'],a0503777
m3605,King Creole (1958),"['Drama', 'Musical']",
m3606,On the Town (1949),['Musical'],a0000037
m3607,One Little Indian (1973),"['Comedy', 'Drama', 'Western']",
m3608,Pee-wee's Big Adventure (1985),['Comedy'],a0000318
m3609,Regret to Inform (1998),['Documentary'],a0814384
m3610,Roustabout (1964),['Musical'],
m3611,Saludos Amigos (1943),"['Animation', ""Children's"", 'Comedy']",
m3612,"Slipper and the Rose, The (1976)","['Adventure', 'Musical', 'Romance']",
m3613,Things Change (1988),['Comedy'],
m3614,Honeymoon in Vegas (1992),"['Comedy', 'Romance']",a0000921
m3615,Dinosaur (2000),"['Animation', ""Children's""]",a0957798
m3616,Loser (2000),"['Comedy', 'Romance']",a0002132
m3617,Road Trip (2000),['Comedy'],a0680846
m3618,Small Time Crooks (2000),['Comedy'],a0000095
m3619,"Hollywood Knights, The (1980)",['Comedy'],a0616152
m3620,"Myth of Fingerprints, The (1997)","['Comedy', 'Drama']",
m3621,Possession (1981),"['Drama', 'Horror']",
m3622,"Twelve Chairs, The (1970)",['Comedy'],a0000316
m3623,Mission: Impossible 2 (2000),"['Action', 'Thriller']",a0000247
m3624,Shanghai Noon (2000),['Action'],a0223359
m3625,Better Living Through Circuitry (1999),['Documentary'],a0718505
m3626,8 1/2 Women (1999),['Comedy'],a0000425
m3627,Carnival of Souls (1962),"['Horror', 'Thriller']",a0367547
m3628,Flying Tigers (1942),"['Action', 'Drama', 'War']",a0588183
m3629,"Gold Rush, The (1925)",['Comedy'],a0000122
m3630,"House of Exorcism, The (La Casa dell'esorcismo) (1974)",['Horror'],
m3631,It's in the Water (1998),['Comedy'],
m3632,Monsieur Verdoux (1947),['Comedy'],a0000122
m3633,On Her Majesty's Secret Service (1969),['Action'],a0402597
m3634,Seven Days in May (1964),['Thriller'],a0001239
m3635,"Spy Who Loved Me, The (1977)",['Action'],a0318150
m3636,Those Who Love Me Can Take the Train (Ceux qui m'aiment prendront le train) (1998),['Drama'],
m3637,Vagabond (Sans toit ni loi) (1985),['Drama'],a0889513
m3638,Moonraker (1979),"['Action', 'Romance', 'Sci-Fi']",a0318150
m3639,"Man with the Golden Gun, The (1974)",['Action'],a0357891
m3640,"King in New York, A (1957)","['Comedy', 'Drama']",a0000122
m3641,"Woman of Paris, A (1923)",['Drama'],a0000122
m3642,In Old California (1942),['Western'],
m3643,"Fighting Seabees, The (1944)","['Action', 'Drama', 'War']",a0524995
m3644,Dark Command (1940),['Western'],
m3645,Cleo From 5 to 7 (Cléo de 5 à 7) (1962),['Drama'],
m3646,Big Momma's House (2000),['Comedy'],a0331532
m3647,Running Free (2000),['Drama'],
m3648,"Abominable Snowman, The (1957)","['Horror', 'Sci-Fi']",a0346436
m3649,American Gigolo (1980),['Drama'],a0001707
m3650,Anguish (Angustia) (1986),['Horror'],
m3651,"Blood Spattered Bride, The (La Novia Ensangrentada) (1972)",['Horror'],
m3652,City of the Living Dead (Paura nella città dei morti viventi) (1980),['Horror'],a0002086
m3653,"Endless Summer, The (1966)",['Documentary'],a0113164
m3654,"Guns of Navarone, The (1961)","['Action', 'Drama', 'War']",a0496746
m3655,Blow-Out (La Grande Bouffe) (1973),['Drama'],a0274659
m3656,Lured (1947),['Crime'],
m3657,Pandora and the Flying Dutchman (1951),['Drama'],
m3658,Quatermass and the Pit (1967),['Sci-Fi'],a0001928
m3659,Quatermass II (1957),"['Sci-Fi', 'Thriller']",
m3660,Puppet Master (1989),"['Horror', 'Sci-Fi', 'Thriller']",a0227187
m3661,Puppet Master II (1990),"['Horror', 'Sci-Fi', 'Thriller']",a0020406
m3662,Puppet Master III: Toulon's Revenge (1991),"['Horror', 'Sci-Fi', 'Thriller']",a0213983
m3663,Puppet Master 4 (1993),"['Horror', 'Sci-Fi', 'Thriller']",a0123009
m3664,Puppet Master 5: The Final Chapter (1994),"['Horror', 'Sci-Fi', 'Thriller']",a0123009
m3665,Curse of the Puppet Master (1998),"['Horror', 'Sci-Fi', 'Thriller']",
m3666,Retro Puppetmaster (1999),"['Horror', 'Sci-Fi', 'Thriller']",
m3667,Rent-A-Cop (1988),"['Action', 'Comedy']",a0518719
m3668,Romeo and Juliet (1968),"['Drama', 'Romance']",a0001874
m3669,Stay Tuned (1992),['Comedy'],a0001382
m3670,"Story of G.I. Joe, The (1945)",['War'],
m3671,Blazing Saddles (1974),"['Comedy', 'Western']",a0000316
m3672,Benji (1974),"['Adventure', ""Children's""]",a0131995
m3673,Benji the Hunted (1987),"['Adventure', ""Children's""]",a0131995
m3674,For the Love of Benji (1977),"['Adventure', ""Children's""]",a0131995
m3675,White Christmas (1954),['Musical'],a0002031
m3676,Eraserhead (1977),"['Drama', 'Horror']",a0000186
m3677,Baraka (1992),['Documentary'],a0294825
m3678,"Man with the Golden Arm, The (1955)",['Drama'],a0695937
m3679,"Decline of Western Civilization, The (1981)",['Documentary'],a0790715
m3680,"Decline of Western Civilization Part II: The Metal Years, The (1988)",['Documentary'],a0790715
m3681,For a Few Dollars More (1965),['Western'],a0001466
m3682,Magnum Force (1973),['Western'],a0692872
m3683,Blood Simple (1984),"['Drama', 'Film-Noir']",a0001053
m3684,"Fabulous Baker Boys, The (1989)","['Drama', 'Romance']",a0460141
m3685,Prizzi's Honor (1985),"['Comedy', 'Drama', 'Romance']",a0001379
m3686,Flatliners (1990),['Thriller'],a0001708
m3687,Light Years (1988),['Sci-Fi'],a0482537
m3688,Porky's (1981),['Comedy'],a0163706
m3689,Porky's II: The Next Day (1983),['Comedy'],a0163706
m3690,Porky's Revenge (1985),['Comedy'],a0464506
m3691,Private School (1983),['Comedy'],a0085457
m3692,Class of Nuke 'Em High (1986),"['Comedy', 'Horror']",a0442207
m3693,"Toxic Avenger, The (1985)","['Comedy', 'Horror']",a0442207
m3694,"Toxic Avenger, Part II, The (1989)","['Comedy', 'Horror']",a0442207
m3695,"Toxic Avenger Part III: The Last Temptation of Toxie, The (1989)","['Comedy', 'Horror']",a0442207
m3696,Night of the Creeps (1986),"['Comedy', 'Horror', 'Sci-Fi']",a0215269
m3697,Predator 2 (1990),"['Action', 'Sci-Fi', 'Thriller']",a0394280
m3698,"Running Man, The (1987)","['Action', 'Adventure', 'Sci-Fi']",a0001274
m3699,Starman (1984),"['Adventure', 'Drama', 'Romance', 'Sci-Fi']",a0000118
m3700,"Brother from Another Planet, The (1984)","['Drama', 'Sci-Fi']",a0000626
m3701,Alien Nation (1988),"['Crime', 'Drama', 'Sci-Fi']",a0048491
m3702,Mad Max (1979),"['Action', 'Sci-Fi']",a0004306
m3703,Mad Max 2 (a.k.a. The Road Warrior) (1981),"['Action', 'Sci-Fi']",a0004306
m3704,Mad Max Beyond Thunderdome (1985),"['Action', 'Sci-Fi']",a0644695
m3705,Bird on a Wire (1990),"['Action', 'Adventure', 'Romance', 'Thriller']",a0000824
m3706,Angel Heart (1987),"['Film-Noir', 'Mystery', 'Thriller']",a0000570
m3707,Nine 1/2 Weeks (1986),['Drama'],a0001490
m3708,Firestarter (1984),"['Horror', 'Thriller']",a0504495
m3709,Sleepwalkers (1992),['Horror'],a0308376
m3710,Action Jackson (1988),"['Action', 'Comedy']",a0062644
m3711,Sarafina! (1992),['Drama'],a0740213
m3712,Soapdish (1991),['Comedy'],a0001355
m3713,"Long Walk Home, The (1990)",['Drama'],a0669004
m3714,Clara's Heart (1988),['Drama'],a0612322
m3715,Burglar (1987),['Comedy'],a0933505
m3716,Fatal Beauty (1987),"['Action', 'Crime']",a0276169
m3717,Gone in 60 Seconds (2000),"['Action', 'Crime']",a0784061
m3718,American Pimp (1999),['Documentary'],
m3719,Love's Labour's Lost (2000),"['Comedy', 'Romance']",a0000110
m3720,Sunshine (1999),['Drama'],a0843640
m3721,Trixie (1999),['Comedy'],
m3722,Live Virgin (1999),['Comedy'],
m3723,Hamlet (1990),['Drama'],a0001874
m3724,Coming Home (1978),"['Drama', 'War']",a0000797
m3725,American Pop (1981),"['Animation', 'Musical']",a0000835
m3726,Assault on Precinct 13 (1976),"['Action', 'Thriller']",a0000118
m3727,Near Dark (1987),"['Comedy', 'Horror']",a0000941
m3728,One False Move (1991),['Thriller'],a0002083
m3729,Shaft (1971),"['Action', 'Crime']",a0662953
m3730,"Conversation, The (1974)","['Drama', 'Mystery']",a0000338
m3731,Cutter's Way (1981),"['Drama', 'Thriller']",a0664852
m3732,"Fury, The (1978)",['Horror'],a0000361
m3733,"Paper Chase, The (1973)",['Drama'],a0108745
m3734,Prince of the City (1981),['Drama'],
m3735,Serpico (1973),"['Crime', 'Drama']",a0001486
m3736,"Big Carnival, The (1951)",['Drama'],a0000697
m3737,Lonely Are the Brave (1962),"['Drama', 'Western']",a0588183
m3738,"Sugarland Express, The (1974)",['Drama'],a0000229
m3739,Trouble in Paradise (1932),"['Comedy', 'Romance']",a0523932
m3740,Big Trouble in Little China (1986),"['Action', 'Comedy']",a0000118
m3741,Badlands (1973),"['Crime', 'Drama']",a0000517
m3742,"Battleship Potemkin, The (Bronenosets Potyomkin) (1925)","['Drama', 'War']",a0001178
m3743,Boys and Girls (2000),"['Comedy', 'Romance']",a0410769
m3744,Shaft (2000),"['Action', 'Crime']",a0005436
m3745,Titan A.E. (2000),"['Adventure', 'Animation', 'Sci-Fi']",a0325776
m3746,Butterfly (La Lengua de las Mariposas) (2000),"['Drama', 'War']",a0191109
m3747,Jesus' Son (1999),['Drama'],a0533744
m3748,"Match, The (1999)","['Comedy', 'Romance']",
m3749,Time Regained (Le Temps Retrouvé) (1999),['Drama'],
m3750,Boricua's Bond (2000),['Drama'],
m3751,Chicken Run (2000),"['Animation', ""Children's"", 'Comedy']",a0661910
m3752,"Me, Myself and Irene (2000)",['Comedy'],a0268380
m3753,"Patriot, The (2000)","['Action', 'Drama', 'War']",a0000386
m3754,"Adventures of Rocky and Bullwinkle, The (2000)","['Animation', ""Children's"", 'Comedy']",a0005197
m3755,"Perfect Storm, The (2000)","['Action', 'Adventure', 'Thriller']",a0000583
m3756,"Golden Bowl, The (2000)",['Drama'],a0412465
m3757,Asylum (1972),['Horror'],
m3758,Communion (1989),"['Drama', 'Sci-Fi', 'Thriller']",a0602333
m3759,Fun and Fancy Free (1947),"['Animation', ""Children's"", 'Musical']",
m3760,"Kentucky Fried Movie, The (1977)",['Comedy'],a0000484
m3761,"Blood In, Blood Out (a.k.a. Bound by Honor) (1993)","['Crime', 'Drama']",a0000431
m3762,Daughter of Dr. Jeckyll (1957),['Horror'],
m3763,F/X (1986),"['Action', 'Crime', 'Thriller']",a0541677
m3764,F/X 2 (1992),"['Action', 'Crime', 'Thriller']",a0002207
m3765,"Hot Spot, The (1990)","['Drama', 'Romance']",a0000454
m3766,Missing in Action (1984),"['Action', 'War']",a0957263
m3767,Missing in Action 2: The Beginning (1985),"['Action', 'War']",a0393678
m3768,Braddock: Missing in Action III (1988),"['Action', 'War']",a0635760
m3769,Thunderbolt and Lightfoot (1974),['Action'],a0001047
m3770,Dreamscape (1984),"['Adventure', 'Crime', 'Sci-Fi', 'Thriller']",a0747849
m3771,"Golden Voyage of Sinbad, The (1974)","['Action', 'Adventure']",a0381638
m3772,Hatchet For the Honeymoon (Rosso Segno Della Follia) (1969),['Horror'],
m3773,House Party (1990),['Comedy'],a0399737
m3774,House Party 2 (1991),['Comedy'],a0570408
m3775,Make Mine Music (1946),"['Animation', ""Children's"", 'Musical']",
m3776,Melody Time (1948),"['Animation', ""Children's"", 'Musical']",
m3777,Nekromantik (1987),"['Comedy', 'Horror']",
m3778,On Our Merry Way (1948),"['Comedy', 'Drama']",
m3779,Project Moon Base (1953),['Sci-Fi'],
m3780,Rocketship X-M (1950),['Sci-Fi'],
m3781,Shaft in Africa (1973),"['Action', 'Crime']",
m3782,Shaft's Big Score! (1972),"['Action', 'Crime']",
m3783,Croupier (1998),"['Crime', 'Drama']",a0388198
m3784,"Kid, The (2000)",['Comedy'],a0005509
m3785,Scary Movie (2000),"['Comedy', 'Horror']",a0005540
m3786,But I'm a Cheerleader (1999),['Comedy'],a0044803
m3787,Shower (Xizhao) (1999),['Comedy'],a0955434
m3788,Blowup (1966),"['Drama', 'Mystery']",a0000774
m3789,"Pawnbroker, The (1965)",['Drama'],a0001486
m3790,Groove (2000),['Drama'],a0365615
m3791,Footloose (1984),['Drama'],a0006889
m3792,Duel in the Sun (1946),['Western'],a0903049
m3793,X-Men (2000),"['Action', 'Sci-Fi']",a0001741
m3794,Chuck & Buck (2000),"['Comedy', 'Drama']",a0037708
m3795,"Five Senses, The (1999)",['Drama'],a0687964
m3796,"Wisdom of Crocodiles, The (a.k.a. Immortality) (2000)","['Romance', 'Thriller']",
m3797,"In Crowd, The (2000)",['Thriller'],a0005116
m3798,What Lies Beneath (2000),['Thriller'],a0000709
m3799,Pokémon the Movie 2000 (2000),"['Animation', ""Children's""]",a0951197
m3800,Criminal Lovers (Les Amants Criminels) (1999),"['Drama', 'Romance']",
m3801,Anatomy of a Murder (1959),"['Drama', 'Mystery']",a0695937
m3802,Freejack (1992),"['Action', 'Sci-Fi']",a0614276
m3803,Greaser's Palace (1972),['Drama'],
m3804,H.O.T.S. (1979),['Comedy'],
m3805,Knightriders (1981),"['Action', 'Adventure', 'Drama']",
m3806,MacKenna's Gold (1969),['Western'],a0496746
m3807,Sinbad and the Eye of the Tiger (1977),"['Action', 'Adventure']",a0910737
m3808,Two Women (La Ciociara) (1961),"['Drama', 'War']",a0001120
m3809,What About Bob? (1991),['Comedy'],a0000568
m3810,White Sands (1992),"['Drama', 'Thriller']",a0002044
m3811,Breaker Morant (1980),"['Drama', 'War']",a0000915
m3812,Everything You Always Wanted to Know About Sex (1972),['Comedy'],a0000095
m3813,Interiors (1978),['Drama'],a0000095
m3814,Love and Death (1975),['Comedy'],a0000095
m3816,"Official Story, The (La Historia Oficial) (1985)",['Drama'],a0699933
m3817,"Other Side of Sunday, The (Søndagsengler) (1996)","['Comedy', 'Drama']",
m3818,Pot O' Gold (1941),"['Comedy', 'Musical']",
m3819,Tampopo (1986),['Comedy'],a0411631
m3820,Thomas and the Magic Railroad (2000),"[""Children's""]",
m3821,Nutty Professor II: The Klumps (2000),['Comedy'],a0781842
m3822,"Girl on the Bridge, The (La Fille sur le Pont) (1999)","['Drama', 'Romance']",a0496312
m3823,Wonderland (1999),['Drama'],a0935863
m3824,Autumn in New York (2000),"['Drama', 'Romance']",a0001040
m3825,Coyote Ugly (2000),['Drama'],a0573589
m3826,Hollow Man (2000),"['Horror', 'Sci-Fi', 'Thriller']",a0000682
m3827,Space Cowboys (2000),"['Action', 'Sci-Fi']",a0000142
m3828,Better Living (1998),['Comedy'],
m3829,Mad About Mambo (2000),"['Comedy', 'Romance']",
m3830,Psycho Beach Party (2000),"['Comedy', 'Horror', 'Thriller']",a0455214
m3831,Saving Grace (2000),['Comedy'],a0170719
m3832,"Black Sabbath (Tre Volti Della Paura, I) (1963)",['Horror'],a0000878
m3833,"Brain That Wouldn't Die, The (1962)","['Horror', 'Sci-Fi']",a0338018
m3834,Bronco Billy (1980),"['Adventure', 'Drama', 'Romance']",a0000142
m3835,"Crush, The (1993)",['Thriller'],a0788454
m3836,Kelly's Heroes (1970),"['Action', 'Comedy', 'War']",a0404606
m3837,Phantasm II (1988),['Horror'],a0181741
m3838,Phantasm III: Lord of the Dead (1994),['Horror'],a0181741
m3839,Phantasm IV: Oblivion (1998),['Horror'],a0181741
m3840,Pumpkinhead (1988),['Horror'],a0935644
m3841,Air America (1990),"['Action', 'Comedy']",a0006854
m3842,Make Them Die Slowly (Cannibal Ferox) (1980),['Horror'],
m3843,Sleepaway Camp (1983),['Horror'],a0385349
m3844,Steel Magnolias (1989),['Drama'],a0006889
m3845,And God Created Woman (Et Dieu&#8230;Créa la Femme) (1956),['Drama'],a0671862
m3846,Easy Money (1983),['Comedy'],a0797526
m3847,"Ilsa, She Wolf of the SS (1974)",['Horror'],a0103756
m3848,Silent Fall (1994),"['Drama', 'Thriller']",
m3849,"Spiral Staircase, The (1946)",['Thriller'],a0802563
m3850,Whatever Happened to Aunt Alice? (1969),"['Crime', 'Thriller']",
m3851,I'm the One That I Want (2000),['Comedy'],a0171122
m3852,"Tao of Steve, The (2000)",['Comedy'],a0329116
m3853,"Tic Code, The (1998)",['Drama'],
m3854,Aimée & Jaguar (1999),"['Drama', 'Romance']",
m3855,"Affair of Love, An (Une Liaison Pornographique) (1999)","['Drama', 'Romance']",a0285090
m3856,Autumn Heart (1999),['Drama'],
m3857,Bless the Child (2000),['Thriller'],a0751080
m3858,Cecil B. Demented (2000),['Comedy'],a0000691
m3859,"Eyes of Tammy Faye, The (2000)",['Documentary'],a0053190
m3860,"Opportunists, The (1999)",['Crime'],
m3861,"Replacements, The (2000)",['Comedy'],a0222043
m3862,About Adam (2000),['Comedy'],a0826437
m3863,"Cell, The (2000)","['Sci-Fi', 'Thriller']",a0802248
m3864,Godzilla 2000 (Gojira ni-sen mireniamu) (1999),"['Action', 'Adventure', 'Sci-Fi']",a0645549
m3865,"Original Kings of Comedy, The (2000)","['Comedy', 'Documentary']",a0000490
m3866,Sunset Strip (2000),['Comedy'],
m3867,All the Rage (a.k.a. It's the Rage) (1999),['Drama'],
m3868,"Naked Gun: From the Files of Police Squad!, The (1988)",['Comedy'],a0001878
m3869,"Naked Gun 2 1/2: The Smell of Fear, The (1991)",['Comedy'],a0001878
m3870,Our Town (1940),['Drama'],a0939992
m3871,Shane (1953),"['Drama', 'Western']",a0828419
m3872,"Suddenly, Last Summer (1959)",['Drama'],a0000581
m3873,Cat Ballou (1965),"['Comedy', 'Western']",a0799033
m3874,"Couch in New York, A (1996)","['Comedy', 'Romance']",
m3875,"Devil Rides Out, The (1968)",['Horror'],
m3876,Jerry & Tom (1998),['Drama'],
m3877,Supergirl (1984),"['Action', 'Adventure', 'Fantasy']",a0844358
m3878,X: The Unknown (1956),['Sci-Fi'],
m3879,"Art of War, The (2000)",['Action'],a0240995
m3880,"Ballad of Ramblin' Jack, The (2000)",['Documentary'],
m3881,Bittersweet Motel (2000),['Documentary'],
m3882,Bring It On (2000),['Comedy'],a0715636
m3883,Catfish in Black Bean Sauce (2000),"['Comedy', 'Drama']",
m3884,"Crew, The (2000)",['Comedy'],a0227781
m3885,Love & Sex (2000),"['Comedy', 'Romance']",
m3886,Steal This Movie! (2000),['Drama'],
m3887,Went to Coney Island on a Mission From God... Be Back by Five (1998),['Drama'],
m3888,Skipped Parts (2000),"['Drama', 'Romance']",a0205542
m3889,Highlander: Endgame (2000),"['Action', 'Adventure', 'Fantasy']",a0007439
m3890,Back Stage (2000),['Documentary'],
m3891,Turn It Up (2000),"['Crime', 'Drama']",
m3892,Anatomy (Anatomie) (2000),['Horror'],
m3893,Nurse Betty (2000),"['Comedy', 'Thriller']",a0001438
m3894,Solas (1999),['Drama'],a0952583
m3895,"Watcher, The (2000)","['Crime', 'Thriller']",a0152741
m3896,"Way of the Gun, The (2000)","['Crime', 'Thriller']",a0003160
m3897,Almost Famous (2000),"['Comedy', 'Drama']",a0001081
m3898,Bait (2000),"['Action', 'Comedy']",a0298807
m3899,Circus (2000),['Comedy'],a0908148
m3900,Crime and Punishment in Suburbia (2000),"['Comedy', 'Drama']",a0003343
m3901,Duets (2000),"['Comedy', 'Drama']",a0001591
m3902,Goya in Bordeaux (Goya en Bodeos) (1999),['Drama'],
m3903,Urbania (2000),['Drama'],
m3904,"Uninvited Guest, An (2000)",['Drama'],
m3905,"Specials, The (2000)",['Comedy'],
m3906,Under Suspicion (2000),['Crime'],a0394280
m3907,"Prince of Central Park, The (1999)",['Drama'],
m3908,Urban Legends: Final Cut (2000),['Horror'],a0653211
m3909,Woman on Top (2000),"['Comedy', 'Romance']",a0868643
m3910,Dancer in the Dark (2000),"['Drama', 'Musical']",a0001885
m3911,Best in Show (2000),['Comedy'],a0001302
m3912,Beautiful (2000),"['Comedy', 'Drama']",a0000398
m3913,Barenaked in America (1999),['Documentary'],
m3914,"Broken Hearts Club, The (2000)",['Drama'],a0075528
m3915,Girlfight (2000),['Drama'],a0476201
m3916,Remember the Titans (2000),['Drama'],a0945026
m3917,Hellraiser (1987),['Horror'],a0000850
m3918,Hellbound: Hellraiser II (1988),['Horror'],a0709752
m3919,Hellraiser III: Hell on Earth (1992),['Horror'],a0382776
m3920,"Faraway, So Close (In Weiter Ferne, So Nah!) (1993)","['Drama', 'Fantasy']",a0000694
m3921,Beach Party (1963),['Comedy'],
m3922,Bikini Beach (1964),['Comedy'],a0038906
m3923,Return of the Fly (1959),"['Horror', 'Sci-Fi']",
m3924,Pajama Party (1964),['Comedy'],
m3925,Stranger Than Paradise (1984),['Comedy'],a0000464
m3926,Voyage to the Bottom of the Sea (1961),"['Adventure', 'Sci-Fi']",a0000740
m3927,Fantastic Voyage (1966),"['Adventure', 'Sci-Fi']",a0281507
m3928,Abbott and Costello Meet Frankenstein (1948),"['Comedy', 'Horror']",a0487237
m3929,"Bank Dick, The (1940)",['Comedy'],a0166836
m3930,"Creature From the Black Lagoon, The (1954)",['Horror'],a0000791
m3931,"Giant Gila Monster, The (1959)","['Horror', 'Sci-Fi']",
m3932,"Invisible Man, The (1933)","['Horror', 'Sci-Fi']",a0001843
m3933,"Killer Shrews, The (1959)","['Horror', 'Sci-Fi']",a0446129
m3934,Kronos (1957),['Sci-Fi'],
m3935,Kronos (1973),['Horror'],
m3936,"Phantom of the Opera, The (1943)","['Drama', 'Thriller']",
m3937,Runaway (1984),"['Sci-Fi', 'Thriller']",a0000341
m3938,"Slumber Party Massacre, The (1982)",['Horror'],a0427468
m3939,"Slumber Party Massacre II, The (1987)",['Horror'],a0110564
